StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q6,Q7,Q9,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,n_40hz_rating_1,n_40hz_rating_2,n_40hz_rating_3,n_40hz_rating_4,n_40hz_rating_5,n_40hz_rating_6,n_40hz_rating_7,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,n_info1,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,no_info_40hz_rating_1,no_info_40hz_rating_2,no_info_40hz_rating_3,no_info_40hz_rating_4,no_info_40hz_rating_5,no_info_40hz_rating_6,no_info_40hz_rating_7,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,ps_info2,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,ps_40hz_rating_1,ps_40hz_rating_2,ps_40hz_rating_3,ps_40hz_rating_4,ps_40hz_rating_5,ps_40hz_rating_6,ps_40hz_rating_7,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,ps_brown_warning,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,pb_40Hz_ratings_1,pb_40Hz_ratings_2,pb_40Hz_ratings_3,pb_40Hz_ratings_4,pb_40Hz_ratings_5,pb_40Hz_ratings_6,pb_40Hz_ratings_7,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,pb_brown_info1,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,brown_ratings_1,brown_ratings_2,brown_ratings_3,brown_ratings_4,brown_ratings_5,brown_ratings_6,brown_ratings_7,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,prior_expectancy_NPS_GROUP,prior_expectancy,40hz_expectancy_NPS_GROUP,40hz_expectancy,brown_expectancy_NPS_GROUP,brown_expectancy,post_expectancy_NPS_GROUP,post_expectancy,noise_sensitivity_1,noise_sensitivity_2,noise_sensitivity_3,noise_sensitivity_4,noise_sensitivity_5,gender,age,Q2,Q28,SC0,PROLIFIC_PID
2021-08-02 02:30:10,2021-08-02 02:44:40,0,174.52.223.229,100,870,1,2021-08-02 02:44:41,R_3k1gOlZI5gmi6LF,,,,,41.19189453125,-111.9474029541015625,anonymous,EN,1,61078e2bc07dabd8249a46ba,2,"Mpow, Bluetooth, over-ear",4,10.079,41.014,42.56,8,,,,,,,,,,,,,,,,,,,,,,,,,10.435,126.99,135.178,3,3,1,1,4,4,2,1,6.628,61.897,63.38,28,2.476,108.71,129.221,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,2,1,0,3.882,44.035,45.318,16,1,3,1,1,1,4,2,7,3,3,5,3,4,2,44,"Mpow, Bluetooth, over-ear","Juicy, fresh oranges ",1,61078e2bc07dabd8249a46ba
2021-08-02 02:34:55,2021-08-02 02:44:48,0,114.75.4.46,100,592,1,2021-08-02 02:44:48,R_1rrGaOCAgZbXQGR,,,,,-33.8715057373046875,151.200592041015625,anonymous,EN,1,61027ef48b6608d0126bab31,2,"wired ",4,6.56,49.916,50.889,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",3.163,118.408,119.73,2,1,1,1,5,1,8,1,5.484,24.768,28.909,8,"5,7,9",3.26,3.26,128.293,1,,,,,,,,,,,,,,,,,,,,,0,0,0,7,0,0,0,1.961,11.862,13.008,7,3,10,1,2,3,9,1,0,6,5,2,2,5,3,18,"apple wired earphones ",orange,1,61027ef48b6608d0126bab31
2021-08-02 02:33:06,2021-08-02 02:44:52,0,78.18.101.158,100,706,1,2021-08-02 02:44:53,R_3hhWA86BzkGde72,,,,,52.1316070556640625,-8.6343994140625,anonymous,EN,1,60fcc81c9e2ba32a75e20534,2,Apple in-ear iPhone/iPad headphones,4,9.48,31.747,35.468,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",9.64,9.64,135.363,1,1,1,1,1,1,1,1,27.533,45.247,46.084,8,"5,7,9",11.098,11.235,133.62,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7.708,15.324,16.197,9,1,6,1,1,1,3,2,7,6,6,6,5,1,2,39,Apple in-ear iPhone/iPad headphones,"A cut orange ",1,60fcc81c9e2ba32a75e20534
2021-08-02 02:34:06,2021-08-02 02:44:54,0,73.177.72.50,100,648,1,2021-08-02 02:44:55,R_29uXG7O9mwQdBrw,,,,,31.3144989013671875,-89.3787994384765625,anonymous,EN,1,61079b4687174c34c2c5b7ff,2,Apple Bluetooth AirPods in-ear,4,2.448,28.598,29.323,3,,,,,,,,,,,,,,,,,,,,,,,,,6.392,131.254,132.58,2,2,1,1,1,1,1,1,3.291,19.23,23.556,9,3.601,87.25,129.513,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,2,0,0,8.545,19.502,21.653,7,1,0,1,6,1,6,1,5,6,2,3,4,5,2,20,Apple Bluetooth AirPods in-ear,"Two Oranges. Back orange has leaves, light dew on the leaves and peel. Front orange is cut in half ",1,61079b4687174c34c2c5b7ff
2021-08-02 02:34:35,2021-08-02 02:45:23,0,120.22.152.176,100,647,1,2021-08-02 02:45:23,R_2YgPBzEK1w4cLCL,,,,,-27.47320556640625,153.021514892578125,anonymous,EN,1,5fe89c93eed16d76edb3aad3,2,Sennheiser HD451 wired over-ear,4,36.127,36.127,37.952,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,129.613,0,1,1,1,5,2,1,1,8.238,22.362,26.453,7,"5,7,9",0,0,126.397,0,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,3.843,18.891,21.473,8,2,7,3,9,2,7,3,9,2,5,4,5,3,1,19,Sennheiser HD451 wired over-ear,orange,1,5fe89c93eed16d76edb3aad3
2021-08-02 02:37:06,2021-08-02 02:45:47,0,184.187.167.58,100,520,1,2021-08-02 02:45:47,R_3OlfR5O5fSl8RZl,,,,,34.4264984130859375,-119.86309814453125,anonymous,EN,1,60fdc4b9d9a999619108030d,2,Earbuds,4,3.31,27.339,29.123,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",2.851,2.851,125.048,1,1,1,1,8,5,3,1,3.605,25.494,26.031,16,"5,7,9",1.902,1.902,127.962,1,,,,,,,,,,,,,,,,,,,,,2,5,2,1,1,4,0,5.365,23.005,23.833,14,2,7,2,8,1,3,3,10,6,2,4,5,4,2,19,Earbuds,Orange,1,60fdc4b9d9a999619108030d
2021-08-02 02:34:28,2021-08-02 02:46:50,0,142.165.197.52,100,742,1,2021-08-02 02:46:50,R_pK5rSS1FyUYcpI5,,,,,53.204498291015625,-105.75949859619140625,anonymous,EN,1,61070046ab7f0ed17a2f9590,2,Over-ear,4,28.482,28.482,53.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,130.214,0,1,1,1,6,5,5,1,8.885,35.669,37.488,8,"5,7,9",0,0,128.407,0,0,0,0,1,0,1,0,4.327,27.663,38.585,10,1,2,1,1,1,6,1,4,5,5,6,5,2,1,27,"Razer, Wired, Over-ear",Orange,1,61070046ab7f0ed17a2f9590
2021-08-02 02:36:29,2021-08-02 02:47:07,0,82.33.16.119,100,637,1,2021-08-02 02:47:07,R_3JqKTNRhCkRULIm,,,,,55.874603271484375,-3.103302001953125,anonymous,EN,1,610472da8e3f1e531459b35e,2,"Bluetooth in ear ",4,19.201,44.193,47.581,4,3.505,127.45,128.844,2,1,1,2,6,4,5,1,1.947,24.055,26.439,14,"5,7,9",13.223,32.914,34.046,6,2.795,2.895,125.88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,4,0,2.013,21.771,23.651,16,1,0,1,1,1,1,1,6,1,3,4,4,4,1,22,"Bluetooth in ear ","Varying slices of orange ",1,610472da8e3f1e531459b35e
2021-08-02 02:37:39,2021-08-02 02:48:05,0,64.180.39.80,100,625,1,2021-08-02 02:48:05,R_21G5XB1vRrVR4cV,,,,,49.1049041748046875,-122.824005126953125,anonymous,EN,1,6100f38d480ee1733b3aaba6,2,"apple airpods ",4,5.82,31.016,33.083,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.188,99.624,131.99,7,1,4,1,4,4,6,1,9.264,40.236,41.519,18,"5,7,9",7.259,7.259,130.149,1,0,3,0,1,1,1,0,4.559,20.338,22.366,12,1,0,1,6,2,8,1,5,6,6,5,2,3,2,28,"apple airpods ",oranges,1,6100f38d480ee1733b3aaba6
2021-08-02 02:35:07,2021-08-02 02:48:08,0,90.206.23.134,100,780,1,2021-08-02 02:48:09,R_cARadbSFRBV1Cpz,,,,,51.3502960205078125,-0.2014007568359375,anonymous,EN,1,6106c79d7ee2fe0971e297b8,2,Airpod Pro,4,76.554,76.772,77.885,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128.263,0,6,8,6,1,1,1,1,3.675,39.434,41.709,10,"5,7,9",0,0,125.338,0,6,5,6,0,0,0,0,6.741,21.334,25.932,7,1,3,1,3,2,7,3,9,5,3,3,4,5,2,43,Airpod Pro,Orange,1,6106c79d7ee2fe0971e297b8
2021-08-02 02:37:34,2021-08-02 02:48:18,0,104.174.170.224,100,644,1,2021-08-02 02:48:19,R_3qx3mZNUPgJhZQU,,,,,33.781005859375,-118.26219940185546875,anonymous,EN,1,5928b6414a05920001393ecf,2,over the ear,4,14.14,37.358,38.116,5,,,,,,,,,,,,,,,,,,,,,,,,,11.192,137.792,139.355,7,1,4,1,6,6,6,1,7.11,22.821,24.623,9,5.188,5.188,130.772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,7,4,0,9.422,19.285,20.088,11,1,3,1,3,1,5,3,10,6,5,5,5,3,2,30,Over the ear,orange,1,5928b6414a05920001393ecf
2021-08-02 02:34:37,2021-08-02 02:48:53,0,12.156.141.232,100,855,1,2021-08-02 02:48:53,R_2S39yIQEqJtaUoU,,,,,33.9763946533203125,-117.33409881591796875,anonymous,EN,1,5f87243d41202a0ecf8ee9c5,2,"Skullcandy INK'D 2 Earbud, wired, in-ear",4,16.508,34.688,36.65,2,49.753,49.753,126.692,1,1,1,1,4,1,2,1,5.765,34.403,36.856,8,"5,7,9",13.692,15.766,23.487,3,11.068,11.068,127.901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2.197,13.772,19.5,8,1,2,1,2,1,6,1,4,3,3,5,4,4,2,21,"Skullcandy INK'D 2 Earbud, wired, in-ear",oranges,1,5f87243d41202a0ecf8ee9c5
2021-08-02 02:40:15,2021-08-02 02:50:04,0,173.68.120.136,100,588,1,2021-08-02 02:50:04,R_Z7DioUhXtRxvk3L,,,,,40.7041015625,-73.61840057373046875,anonymous,EN,1,60ff56e99defca71241bc0c5,2,"hyperx cloud, wired, over ear ",4,43.501,43.501,44.167,1,,,,,,,,,,,,,,,,,,,,,,,,,124.341,124.341,124.906,1,5,4,6,1,2,3,1,4.467,27.377,28.223,7,123.033,123.753,124.184,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6,5,1,0,5.506,15.403,17.697,7,1,5,1,1,2,7,3,9,5,5,4,5,2,2,22,"hyperx cloud, wired, over ear","oranges ",1,60ff56e99defca71241bc0c5
2021-08-02 02:40:41,2021-08-02 02:50:04,0,86.40.235.18,100,563,1,2021-08-02 02:50:05,R_2wuWWJSosTYzGEf,,,,,51.8979949951171875,-8.4889984130859375,anonymous,EN,1,60fddf7d37552b32ac488583,2,in ear samsung,4,34.739,36.858,38.408,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,145.193,0,1,1,1,5,1,7,1,12.018,30.131,33.489,9,0,0,128.072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,0,3.162,17.49,17.804,14,1,0,2,8,1,6,2,8,2,1,1,1,1,2,29,in ear samsung,sliced orange,1,60fddf7d37552b32ac488583
2021-08-02 02:37:11,2021-08-02 02:50:13,0,23.17.120.97,100,781,1,2021-08-02 02:50:13,R_3IVL4UqDjUmJuuy,,,,,53.4589996337890625,-113.52269744873046875,anonymous,EN,1,60fd23b6b8ad3982145c56e3,2,apple headphones,4,30.557,30.557,32.826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",34.607,34.607,133.329,1,1,1,1,6,3,6,1,7.75,32.647,34.044,9,"5,7,9",9.139,9.139,123.825,1,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,7.079,21.313,23.002,7,1,3,1,2,1,3,1,2,2,5,6,6,3,2,19,apple headphones,"a full orange, half slice of an orange and quarter slice of an orange",1,60fd23b6b8ad3982145c56e3
2021-08-02 02:41:50,2021-08-02 02:51:08,0,172.56.39.249,100,558,1,2021-08-02 02:51:08,R_2azNWpqlhVZjrm2,,,,,37.6735992431640625,-122.09439849853515625,anonymous,EN,1,61026cadb23cf6dca7e0c12e,2,apple airpods,4,7.16,33.888,35.11,5,4.453,7.841,130.152,3,1,1,2,2,1,1,1,3,27.607,28.533,17,"5,7,9",12.454,22.711,26.227,6,1.886,99.774,128.042,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,3,1,0,2.721,25.121,26.246,21,1,1,1,6,3,9,1,3,1,2,1,1,6,2,23,apple airpods,orange,1,61026cadb23cf6dca7e0c12e
2021-08-02 02:39:16,2021-08-02 02:51:38,0,203.160.120.5,100,741,1,2021-08-02 02:51:38,R_1l5GB1M1FRAgQWw,,,,,-41.36749267578125,174.715301513671875,anonymous,EN,1,60fe66b53bd19a8640e394a3,2,"Bluetooth samsung earbuds ",4,18.672,45.242,45.825,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,142.392,0,4,4,3,3,1,2,1,27.226,52.555,53.92,9,0,0,147.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,3,0,5.482,31.592,33.205,11,2,7,1,3,1,5,2,8,5,4,5,5,4,2,23,"bluetooth samsung earbuds ","oranges ",1,60fe66b53bd19a8640e394a3
2021-08-02 02:41:55,2021-08-02 02:52:00,0,67.185.24.107,100,605,1,2021-08-02 02:52:01,R_1GwsadZlmOjdSmV,,,,,47.0962066650390625,-122.63230133056640625,anonymous,EN,1,6104fb5182a55ebcc8fa23f6,2,Wired Razer Over-Ear Headphones,5,5.581,23.146,23.782,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,127.633,0,1,4,1,5,1,5,1,12.901,30.983,34.133,9,"5,7,9",6.513,11.678,122.634,2,,,,,,,,,,,,,,,,,,,,,0,3,0,4,2,0,0,2.034,9.116,10.544,7,1,2,1,6,1,6,1,4,2,5,5,2,1,1,19,Razer Wired Over-Ear Headphones,"Oranges. In the farthest background is two leaves, followed by a full Orange, then half an orange, and in the forefront an orange slice.",0,6104fb5182a55ebcc8fa23f6
2021-08-02 02:33:17,2021-08-02 02:52:35,0,72.190.143.140,100,1158,1,2021-08-02 02:52:36,R_2pQMzGitfuJzJLa,,,,,29.6584014892578125,-98.4987030029296875,anonymous,EN,1,61076163e4a288e67c33551d,2,"Bose Bluetooth in ear ",4,4.274,88.177,88.208,9,,,,,,,,,,,,,,,,,,,,,,,,,14.654,252.792,256.646,4,8,1,1,4,2,1,1,12.734,70.342,74.465,14,5.301,5.301,143.766,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,2,4,0,12.614,47.292,50.48,11,2,7,1,2,2,7,3,10,6,5,5,5,2,2,28,Bose Bluetooth in ear,Orange,1,61076163e4a288e67c33551d
2021-08-02 02:42:47,2021-08-02 02:52:51,0,174.74.11.133,100,603,1,2021-08-02 02:52:51,R_2SB8qsg6e4xjxUv,,,,,41.2093048095703125,-96.05480194091796875,anonymous,EN,1,6101bcf413cec152aecaec5e,2,over-ear,4,10.753,31.927,32.862,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,128.162,0,6,2,1,2,3,4,1,9.646,32.325,33.041,9,"5,7,9",0,0,118.465,0,,,,,,,,,,,,,,,,,,,,,0,1,0,5,5,4,0,4.265,25.424,25.744,9,3,9,2,7,1,2,2,8,4,5,4,3,4,1,19,over-ear headphones,"That is the image of a sliced orange, a fruit.",1,6101bcf413cec152aecaec5e
2021-08-02 02:41:47,2021-08-02 02:53:10,0,109.148.231.152,100,682,1,2021-08-02 02:53:10,R_0qZMC43oifYYdQB,,,,,51.4098052978515625,-0.02490234375,anonymous,EN,1,6103c0095605296b5f55d7b4,2,Apple Air Pods In Ear,4,118.309,120.639,121.751,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,125.57,0,3,3,8,1,1,1,1,6.372,21.667,25.531,9,0,0,125.788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,6,6,0,8.75,18.158,19.228,8,1,0,3,10,1,0,3,10,6,5,6,2,2,2,22,"Apple airpods, in ear",orange,1,6103c0095605296b5f55d7b4
2021-08-02 02:37:44,2021-08-02 02:53:28,0,49.188.251.213,100,944,1,2021-08-02 02:53:29,R_2tzn8od1CKA4QKc,,,,,-34.927398681640625,138.600494384765625,anonymous,EN,1,60fe74e2e0b60fc338b58d0c,2,Bose QC20i Noise Cancelling Ear Buds,4,18.748,42.597,44.088,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",24.28,24.28,155.271,1,1,1,1,4,2,4,1,21.416,51.511,58.498,9,"5,7,9",3.294,3.294,129.522,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,8.387,21.528,27.081,8,1,2,1,4,1,2,2,7,6,6,6,6,1,2,19,Bose QC20i Noise Cancelling Ear Buds,Oranges and two leaves,1,60fe74e2e0b60fc338b58d0c
2021-08-02 02:47:27,2021-08-02 02:53:31,0,49.3.47.157,100,364,1,2021-08-02 02:53:32,R_22DhlDOJhqg5wZt,,,,,-33.8715057373046875,151.200592041015625,anonymous,EN,1,60ff522afc35d610f196590f,2,Airpods Pro,4,24.862,29.805,46.901,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,39.479,0,3,3,1,5,5,3,1,8.33,28.878,29.817,8,0,0,27.114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,2,0,2.949,13.251,14.098,7,1,3,1,5,1,5,2,7,6,6,6,6,2,2,21,Airpods pro,Orange,1,60ff522afc35d610f196590f
2021-08-02 02:36:36,2021-08-02 02:53:53,0,98.180.66.79,100,1036,1,2021-08-02 02:53:53,R_3MiHp4mxGTzQDnU,,,,,29.1656951904296875,-82.12729644775390625,anonymous,EN,1,6103f7e81654203966e1a4d6,2,Audio Technica ATH-M50X,4,13.266,52.728,54.086,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.035,51.035,132.396,1,1,1,1,4,2,1,1,11.418,39.67,43.439,8,"5,7,9",20.028,127.261,128.537,6,0,0,0,7,5,1,0,6.937,23.977,26.624,8,1,6,1,5,2,8,2,7,2,4,5,4,4,1,26,Audio Technica ATH-M50X,"A full orange, half an orange, and an orange slice.",1,6103f7e81654203966e1a4d6
2021-08-02 02:43:29,2021-08-02 02:53:58,0,72.182.103.43,100,628,1,2021-08-02 02:53:59,R_1M3CSEU6pCWInoy,,,,,30.2881011962890625,-97.76399993896484375,anonymous,EN,1,6100a3ff210e3567d394ed9b,2,Sony WH-1000XM3,4,31.221,31.221,33.266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,130.025,0,1,1,2,2,1,2,1,20.363,39.109,41.062,10,"5,7,9",0,0,125.255,0,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,2,0,9.213,19.684,22.809,7,1,3,1,4,1,4,1,6,4,5,4,6,5,1,22,Sony WH-1000XM3,an orange,1,6100a3ff210e3567d394ed9b
2021-08-02 02:39:02,2021-08-02 02:54:14,0,47.33.77.201,100,911,1,2021-08-02 02:54:15,R_1mKNMJrhqzfjXXy,,,,,34.006195068359375,-117.44319915771484375,anonymous,EN,1,60fe28a39f1126c99fa19144,2,Bose Bluetooth over-ear,4,3.558,63.782,65.007,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,138.959,1,2,2,1,6,3,2,1,18.863,41.367,46.826,7,"5,7,9",2.136,2.136,125.296,1,0,1,3,0,0,0,0,8.866,36.757,41.829,9,1,2,1,6,1,1,1,6,5,5,5,4,2,2,22,Bose bluetooth over-ear,Orange (fruit),1,60fe28a39f1126c99fa19144
2021-08-02 02:42:31,2021-08-02 02:54:20,0,178.78.76.95,100,709,1,2021-08-02 02:54:21,R_2PdisgiXe0ff4gO,,,,,53.7606048583984375,-0.3733978271484375,anonymous,EN,1,5b2785058ecf3f0001619d87,2,"apple,wired in ear",4,72.526,72.526,73.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133.096,0,3,2,3,5,4,3,1,12.353,24.661,26.369,7,"5,7,9",0,0,145.875,0,7,1,2,0,0,3,0,5.599,18.853,21,7,1,0,1,4,3,10,3,9,5,4,4,6,3,2,37,apple wired in ear,oranges,1,5b2785058ecf3f0001619d87
2021-08-02 02:33:23,2021-08-02 02:54:38,0,75.142.165.235,100,1274,1,2021-08-02 02:54:38,R_afKQMpJahsZ9GuZ,,,,,32.804595947265625,-97.19370269775390625,anonymous,EN,1,60fc62bc260a350027a1432c,2,"Wired earbuds plugged into my laptop, generic brand",4,70.514,70.514,71.658,1,0,0,146.753,0,1,1,2,3,1,6,1,25.956,58.371,65.389,11,"5,7,9",74.42,75.78,96.873,3,0,0,138.449,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,5,2,5,0,3.101,71.051,81.949,16,1,5,1,0,2,8,3,10,4,4,5,4,5,2,20,"Wired earbuds plugged into my laptop, generic brand","The image shows oranges, one seems to be whole, one is cut in half, and one is just a slice. There are two leaves in the background.",1,60fc62bc260a350027a1432c
2021-08-02 02:42:39,2021-08-02 02:54:38,0,92.51.255.24,100,719,1,2021-08-02 02:54:38,R_0BbuWm3jC9kXMyJ,,,,,53.71539306640625,-6.3419952392578125,anonymous,EN,1,60fd6453366b667142774af3,2,Apple Airpods - Bluetooth in-ear,4,37.566,37.566,40.187,1,0,0,128.987,0,2,5,1,3,3,2,1,10.179,39.431,44.316,7,"5,7,9",21.894,24.849,34.867,3,0,0,126.496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1,0,5.727,21.007,36.015,7,1,2,1,3,1,2,1,2,4,4,5,5,4,2,22,Apple Airpods - Bluetooth in-ear,"one full orange, one half of an orange, and one orange wedge",1,60fd6453366b667142774af3
2021-08-02 02:44:29,2021-08-02 02:54:46,0,24.11.117.66,100,617,1,2021-08-02 02:54:47,R_ai7jSNSTdcxiaLD,,,,,40.6486968994140625,-111.96820068359375,anonymous,EN,1,610202bb0ca06f14b87d1605,2,AirPod pros,4,9.471,29.798,30.745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.691,4.691,128.31,1,2,5,6,2,3,5,1,3.739,41.688,42.799,11,"5,7,9",5.64,5.64,127.377,1,5,2,7,3,2,2,0,3.283,17.823,19.014,9,3,10,1,2,1,6,3,10,5,4,4,1,3,2,22,AirPod pros,An orange cut in half and a wedge,1,610202bb0ca06f14b87d1605
2021-08-02 02:42:51,2021-08-02 02:54:49,0,108.216.48.106,100,718,1,2021-08-02 02:54:50,R_23eOVxlma9is0dL,,,,,36.53460693359375,-119.390899658203125,anonymous,EN,1,60fd119a626c666de83060ef,2,airpods,4,53.229,53.229,55.177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,143.727,0,1,1,7,1,4,3,1,16.526,45.833,47.491,7,"5,7,9",0,0,129.202,0,0,0,0,3,0,3,0,3.634,18.398,19.808,7,1,3,1,6,3,9,2,7,1,2,2,2,4,2,22,bluetooth,"an orange ",1,60fd119a626c666de83060ef
2021-08-02 02:43:10,2021-08-02 02:54:59,0,118.93.249.179,100,709,1,2021-08-02 02:55:00,R_31iaYeu1BwmFTBG,,,,,-41.36749267578125,174.715301513671875,anonymous,EN,1,60fd3800b639094fa8a2059c,2,"SteelSeries Arctis 7, bluetooth over ear",4,58.729,58.729,60.431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,128.92,0,3,1,1,7,6,6,1,4.415,20.586,31.111,7,"5,7,9",0,0,126.007,0,,,,,,,,,,,,,,,,,,,,,6,1,5,1,2,3,0,3.854,20.445,21.811,7,1,2,1,4,1,6,2,8,6,6,6,6,2,3,25,"SteelSeries Arctis 7, bluetooth over ear","A whole orange and two leaves in the background, a half slice and quater slice of orange in the foreground.",1,60fd3800b639094fa8a2059c
2021-08-02 02:44:46,2021-08-02 02:55:24,0,213.104.125.159,100,638,1,2021-08-02 02:55:24,R_2dseHf9M5x0xc0o,,,,,52.4810943603515625,-2.1156005859375,anonymous,EN,1,6106be3095a5e81d64763fca,2,"Apple ",4,71.724,97.357,98.268,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.173,18.278,142.172,2,6,6,5,2,2,3,1,11.424,37.197,39.334,13,"5,7,9",2.101,124.649,125.346,2,5,5,5,0,0,0,0,3.12,18.311,19.217,10,1,1,1,4,1,5,2,7,2,3,4,4,4,2,23,Apple,"Orange ",1,6106be3095a5e81d64763fca
